#t	m	dm	e	de	x	dx	h	dh
-0.0355	0.2229	-0.0120	0.0726	-0.0137	-0.0491	0.0026	0.0066	0.0033	0.0222	
-0.0331	0.2224	-0.0182	0.0726	-0.0221	-0.0478	0.0019	-0.0046	0.0009	0.0076	
-0.0341	0.2219	-0.0233	0.0737	-0.0243	-0.0504	0.0076	0.0041	-0.0031	0.0064	
-0.0345	0.2213	-0.0277	0.0748	-0.0210	-0.0449	0.0044	0.0100	0.0059	0.0097	
-0.0349	0.2203	-0.0311	0.0764	-0.0230	-0.0422	0.0052	0.0074	0.0044	0.0083	
-0.0351	0.2194	-0.0315	0.0772	-0.0251	-0.0391	-0.0008	-0.0030	0.0130	0.0036	
-0.0355	0.2184	-0.0316	0.0774	-0.0205	-0.0319	0.0139	0.0059	-0.0030	-0.0077	
-0.0383	0.2174	-0.0336	0.0781	-0.0219	-0.0219	0.0020	0.0059	-0.0077	-0.0068	
-0.0397	0.2162	-0.0333	0.0785	-0.0116	-0.0191	0.0094	0.0108	-0.0228	-0.0292	
-0.0411	0.2148	-0.0323	0.0786	0.0014	-0.0147	0.0060	0.0106	-0.0118	-0.0077	
-0.0425	0.2132	-0.0248	0.0789	-0.0011	-0.0101	0.0069	0.0149	0.0039	0.0008	
-0.0432	0.2119	-0.0236	0.0787	-0.0048	-0.0097	0.0084	0.0108	-0.0120	-0.0045	
-0.0424	0.2108	-0.0236	0.0776	-0.0048	-0.0150	0.0003	0.0124	-0.0006	0.0097	
-0.0410	0.2098	-0.0334	0.0773	-0.0110	-0.0138	0.0041	0.0233	0.0139	0.0230	
-0.0371	0.2083	-0.0326	0.0768	-0.0167	-0.0183	0.0130	0.0231	0.0028	0.0051	
-0.0317	0.2072	-0.0304	0.0776	-0.0240	-0.0226	0.0081	0.0163	-0.0063	0.0021	
-0.0261	0.2057	-0.0179	0.0780	-0.0272	-0.0360	0.0021	0.0093	-0.0074	0.0089	
-0.0162	0.2043	-0.0075	0.0771	-0.0342	-0.0418	-0.0053	-0.0079	0.0183	0.0240	
-0.0076	0.2029	-0.0010	0.0770	-0.0323	-0.0418	-0.0083	-0.0022	0.0220	0.0166	
-0.0007	0.2011	0.0003	0.0773	-0.0266	-0.0410	-0.0071	0.0057	0.0196	0.0197	
0.0091	0.1991	0.0032	0.0777	-0.0267	-0.0406	-0.0054	-0.0032	0.0089	0.0071	
0.0174	0.1977	0.0065	0.0778	-0.0316	-0.0378	-0.0055	-0.0039	0.0049	-0.0032	
0.0213	0.1963	0.0153	0.0775	-0.0266	-0.0360	-0.0071	-0.0037	-0.0062	-0.0057	
0.0231	0.1947	0.0126	0.0767	-0.0237	-0.0318	0.0026	0.0074	-0.0030	-0.0008	
0.0256	0.1935	0.0134	0.0757	-0.0189	-0.0308	0.0193	0.0175	-0.0110	-0.0130	
0.0203	0.1925	0.0245	0.0759	-0.0154	-0.0237	0.0119	0.0145	0.0012	0.0037	
0.0148	0.1918	0.0238	0.0761	-0.0105	-0.0185	0.0292	0.0200	-0.0090	-0.0042	
0.0155	0.1909	0.0247	0.0762	-0.0089	-0.0159	0.0356	0.0218	-0.0117	-0.0066	
0.0140	0.1898	0.0258	0.0765	-0.0140	-0.0103	0.0174	0.0180	-0.0173	-0.0158	
0.0124	0.1888	0.0273	0.0753	-0.0105	-0.0053	0.0140	0.0074	0.0059	0.0066	
0.0108	0.1875	0.0340	0.0747	-0.0046	-0.0015	0.0181	0.0153	0.0043	0.0042	
0.0060	0.1859	0.0376	0.0737	0.0034	-0.0024	-0.0006	0.0062	0.0020	0.0062	
0.0005	0.1846	0.0340	0.0737	-0.0047	-0.0059	-0.0083	0.0057	0.0013	0.0125	
0.0004	0.1829	0.0278	0.0730	-0.0079	-0.0041	0.0064	0.0066	0.0032	0.0032	
0.0025	0.1813	0.0196	0.0731	-0.0152	-0.0057	0.0076	0.0090	-0.0066	0.0071	
0.0036	0.1800	0.0221	0.0721	-0.0147	-0.0019	-0.0002	0.0045	-0.0082	-0.0001	
0.0022	0.1790	0.0146	0.0710	-0.0116	0.0003	0.0007	-0.0053	-0.0155	-0.0187	
0.0051	0.1784	0.0080	0.0696	-0.0125	-0.0027	-0.0043	-0.0034	-0.0152	-0.0123	
0.0101	0.1775	0.0035	0.0694	-0.0146	-0.0152	-0.0072	-0.0061	-0.0055	-0.0043	
0.0154	0.1765	-0.0029	0.0689	-0.0083	-0.0237	-0.0194	-0.0208	0.0001	0.0001	
0.0215	0.1756	0.0029	0.0680	-0.0037	-0.0272	-0.0224	-0.0182	-0.0064	-0.0125	
0.0290	0.1750	0.0031	0.0670	-0.0044	-0.0236	-0.0116	-0.0181	0.0042	0.0019	
0.0348	0.1741	0.0003	0.0675	-0.0103	-0.0226	-0.0103	-0.0218	-0.0060	-0.0052	
0.0421	0.1730	0.0031	0.0688	-0.0095	-0.0161	-0.0147	-0.0250	-0.0003	0.0020	
0.0505	0.1720	0.0145	0.0696	-0.0081	-0.0112	-0.0148	-0.0242	0.0017	0.0108	
